"","date","location_key","new_confirmed","new_deceased","new_recovered","new_tested","cumulative_confirmed","cumulative_deceased","cumulative_recovered","cumulative_tested"
"44",2020-04-23,"US_LA_22017",57,1,NA,NA,1389,85,NA,NA
"45",2020-04-24,"US_LA_22017",18,0,NA,NA,1407,85,NA,NA
"46",2020-04-25,"US_LA_22017",25,7,NA,NA,1432,92,NA,NA
"47",2020-04-26,"US_LA_22017",16,1,NA,NA,1448,93,NA,NA
"48",2020-04-27,"US_LA_22017",22,0,NA,NA,1470,93,NA,NA
"49",2020-04-28,"US_LA_22017",27,7,NA,NA,1497,100,NA,NA
"50",2020-04-29,"US_LA_22017",28,6,NA,NA,1525,106,NA,NA
"51",2020-04-30,"US_LA_22017",15,1,NA,NA,1540,107,NA,NA
"52",2020-05-01,"US_LA_22017",39,6,NA,NA,1579,113,NA,NA
"53",2020-05-02,"US_LA_22017",22,0,NA,NA,1601,113,NA,NA
"54",2020-05-03,"US_LA_22017",9,1,NA,NA,1610,114,NA,NA
"55",2020-05-04,"US_LA_22017",19,0,NA,NA,1629,114,NA,NA
"56",2020-05-05,"US_LA_22017",10,9,NA,NA,1639,123,NA,NA
"57",2020-05-06,"US_LA_22017",28,1,NA,NA,1667,124,NA,NA
"58",2020-05-07,"US_LA_22017",23,2,NA,NA,1690,126,NA,NA
"59",2020-05-08,"US_LA_22017",22,2,NA,NA,1712,128,NA,NA
"60",2020-05-09,"US_LA_22017",31,1,NA,NA,1743,129,NA,NA
"61",2020-05-10,"US_LA_22017",8,4,NA,NA,1751,133,NA,NA
"62",2020-05-11,"US_LA_22017",14,-1,NA,NA,1765,132,NA,NA
"63",2020-05-12,"US_LA_22017",19,3,NA,NA,1784,135,NA,NA
"64",2020-05-13,"US_LA_22017",16,5,NA,NA,1800,140,NA,NA
"65",2020-05-14,"US_LA_22017",18,3,NA,NA,1818,143,NA,NA
"66",2020-05-15,"US_LA_22017",28,4,NA,NA,1846,147,NA,NA
"67",2020-05-16,"US_LA_22017",18,8,NA,NA,1864,155,NA,NA
"68",2020-05-17,"US_LA_22017",13,0,NA,NA,1877,155,NA,NA
"69",2020-05-18,"US_LA_22017",21,0,NA,NA,1898,155,NA,NA
"70",2020-05-19,"US_LA_22017",14,0,NA,NA,1912,155,NA,NA
"71",2020-05-20,"US_LA_22017",27,1,NA,NA,1939,156,NA,NA
"72",2020-05-21,"US_LA_22017",333,0,NA,NA,2272,156,NA,NA
"73",2020-05-22,"US_LA_22017",21,15,NA,NA,2293,171,NA,NA
"74",2020-05-23,"US_LA_22017",6,3,NA,NA,2299,174,NA,NA
"75",2020-05-24,"US_LA_22017",13,0,NA,NA,2312,174,NA,NA
"76",2020-05-25,"US_LA_22017",31,0,NA,NA,2343,174,NA,NA
"77",2020-05-26,"US_LA_22017",4,1,NA,NA,2347,175,NA,NA
"78",2020-05-27,"US_LA_22017",80,0,NA,NA,2427,175,NA,NA
"79",2020-05-28,"US_LA_22017",53,5,NA,NA,2480,180,NA,NA
"80",2020-05-29,"US_LA_22017",0,6,NA,NA,2480,186,NA,NA
"81",2020-05-30,"US_LA_22017",45,2,NA,NA,2525,188,NA,NA
"82",2020-05-31,"US_LA_22017",37,0,NA,NA,2562,188,NA,NA
"83",2020-06-01,"US_LA_22017",16,1,NA,NA,2578,189,NA,NA
"84",2020-06-02,"US_LA_22017",31,1,NA,NA,2609,190,NA,NA
"85",2020-06-03,"US_LA_22017",24,8,NA,NA,2633,198,NA,NA
"86",2020-06-04,"US_LA_22017",43,0,NA,NA,2676,198,NA,NA
"87",2020-06-05,"US_LA_22017",23,5,NA,NA,2699,203,NA,NA
"88",2020-06-06,"US_LA_22017",14,3,NA,NA,2713,206,NA,NA
"89",2020-06-07,"US_LA_22017",18,0,NA,NA,2731,206,NA,NA
"90",2020-06-08,"US_LA_22017",6,0,NA,NA,2737,206,NA,NA
"91",2020-06-09,"US_LA_22017",18,4,NA,NA,2755,210,NA,NA
"92",2020-06-10,"US_LA_22017",29,0,NA,NA,2784,210,NA,NA
"93",2020-06-11,"US_LA_22017",10,0,NA,NA,2794,210,NA,NA
"94",2020-06-12,"US_LA_22017",9,0,NA,NA,2803,210,NA,NA
"95",2020-06-13,"US_LA_22017",27,3,NA,NA,2830,213,NA,NA
"96",2020-06-14,"US_LA_22017",23,0,NA,NA,2853,213,NA,NA
"97",2020-06-15,"US_LA_22017",16,1,NA,NA,2869,214,NA,NA
"98",2020-06-16,"US_LA_22017",19,3,NA,NA,2888,217,NA,NA
"99",2020-06-17,"US_LA_22017",45,0,NA,NA,2933,217,NA,NA
"100",2020-06-18,"US_LA_22017",0,0,NA,NA,2933,217,NA,NA
"101",2020-06-19,"US_LA_22017",-102,2,NA,NA,2831,219,NA,NA
"102",2020-06-20,"US_LA_22017",50,4,NA,NA,2881,223,NA,NA
"103",2020-06-21,"US_LA_22017",24,0,NA,NA,2905,223,NA,NA
"104",2020-06-22,"US_LA_22017",15,0,NA,NA,2920,223,NA,NA
"105",2020-06-23,"US_LA_22017",33,0,NA,NA,2953,223,NA,NA
"106",2020-06-24,"US_LA_22017",42,5,NA,NA,2995,228,NA,NA
"107",2020-06-25,"US_LA_22017",101,2,NA,NA,3096,230,NA,NA
"108",2020-06-26,"US_LA_22017",65,2,NA,NA,3161,232,NA,NA
"109",2020-06-27,"US_LA_22017",0,0,NA,NA,3161,232,NA,NA
"110",2020-06-28,"US_LA_22017",50,0,NA,NA,3211,232,NA,NA
"111",2020-06-29,"US_LA_22017",49,0,NA,NA,3260,232,NA,NA
"112",2020-06-30,"US_LA_22017",49,3,NA,NA,3309,235,NA,NA
"113",2020-07-01,"US_LA_22017",109,0,NA,NA,3418,235,NA,NA
"114",2020-07-02,"US_LA_22017",102,0,NA,NA,3520,235,NA,NA
"115",2020-07-03,"US_LA_22017",78,8,NA,NA,3598,243,NA,NA
"116",2020-07-04,"US_LA_22017",0,0,NA,NA,3598,243,NA,NA
"117",2020-07-05,"US_LA_22017",108,0,NA,NA,3706,243,NA,NA
"118",2020-07-06,"US_LA_22017",34,0,NA,NA,3740,243,NA,NA
"119",2020-07-07,"US_LA_22017",95,0,NA,NA,3835,243,NA,NA
"120",2020-07-08,"US_LA_22017",111,0,NA,NA,3946,243,NA,NA
"121",2020-07-09,"US_LA_22017",109,0,NA,NA,4055,243,NA,NA
"122",2020-07-10,"US_LA_22017",158,4,NA,NA,4213,247,NA,NA
"123",2020-07-11,"US_LA_22017",63,0,NA,NA,4276,247,NA,NA
"124",2020-07-12,"US_LA_22017",47,0,NA,NA,4323,247,NA,NA
"125",2020-07-13,"US_LA_22017",90,1,NA,NA,4413,248,NA,NA
"126",2020-07-14,"US_LA_22017",109,1,NA,NA,4522,249,NA,NA
"127",2020-07-15,"US_LA_22017",84,0,NA,NA,4606,249,NA,NA
"128",2020-07-16,"US_LA_22017",75,3,NA,NA,4681,252,NA,NA
"129",2020-07-17,"US_LA_22017",117,3,NA,NA,4798,255,NA,NA
"130",2020-07-18,"US_LA_22017",0,0,NA,NA,4798,255,NA,NA
"131",2020-07-19,"US_LA_22017",167,2,NA,NA,4965,257,NA,NA
"132",2020-07-20,"US_LA_22017",76,1,NA,NA,5041,258,NA,NA
"133",2020-07-21,"US_LA_22017",52,3,NA,NA,5093,261,NA,NA
"134",2020-07-22,"US_LA_22017",161,2,NA,NA,5254,263,NA,NA
"135",2020-07-23,"US_LA_22017",103,0,NA,NA,5357,263,NA,NA
"136",2020-07-24,"US_LA_22017",112,1,NA,NA,5469,264,NA,NA
"137",2020-07-25,"US_LA_22017",0,0,NA,NA,5469,264,NA,NA
"138",2020-07-26,"US_LA_22017",183,2,NA,NA,5652,266,NA,NA
"139",2020-07-27,"US_LA_22017",93,0,NA,NA,5745,266,NA,NA
"140",2020-07-28,"US_LA_22017",64,1,NA,NA,5809,267,NA,NA
"141",2020-07-29,"US_LA_22017",124,7,NA,NA,5933,274,NA,NA
"142",2020-07-30,"US_LA_22017",74,2,NA,NA,6007,276,NA,NA
"143",2020-07-31,"US_LA_22017",137,1,NA,NA,6144,277,NA,NA
"144",2020-08-01,"US_LA_22017",0,0,NA,NA,6144,277,NA,NA
"145",2020-08-02,"US_LA_22017",117,4,NA,NA,6261,281,NA,NA
"146",2020-08-03,"US_LA_22017",38,0,NA,NA,6299,281,NA,NA
"147",2020-08-04,"US_LA_22017",25,4,NA,NA,6324,285,NA,NA
"148",2020-08-05,"US_LA_22017",192,1,NA,NA,6516,286,NA,NA
"149",2020-08-06,"US_LA_22017",50,3,NA,NA,6566,289,NA,NA
"150",2020-08-07,"US_LA_22017",44,4,NA,NA,6610,293,NA,NA
"151",2020-08-08,"US_LA_22017",0,0,NA,NA,6610,293,NA,NA
"152",2020-08-09,"US_LA_22017",58,2,NA,NA,6668,295,NA,NA
"153",2020-08-10,"US_LA_22017",20,0,NA,NA,6688,295,NA,NA
"154",2020-08-11,"US_LA_22017",51,1,NA,NA,6739,296,NA,NA
"155",2020-08-12,"US_LA_22017",32,0,NA,NA,6771,296,NA,NA
"156",2020-08-13,"US_LA_22017",80,0,NA,NA,6851,296,NA,NA
"157",2020-08-14,"US_LA_22017",36,1,NA,NA,6887,297,NA,NA
"158",2020-08-15,"US_LA_22017",0,0,NA,NA,6887,297,NA,NA
"159",2020-08-16,"US_LA_22017",49,2,NA,NA,6936,299,NA,NA
"160",2020-08-17,"US_LA_22017",13,1,NA,NA,6949,300,NA,NA
"161",2020-08-18,"US_LA_22017",31,4,NA,NA,6980,304,NA,NA
"162",2020-08-19,"US_LA_22017",32,0,NA,NA,7012,304,NA,NA
"163",2020-08-20,"US_LA_22017",48,0,NA,NA,7060,304,NA,NA
"164",2020-08-21,"US_LA_22017",52,2,NA,NA,7112,306,NA,NA
"165",2020-08-22,"US_LA_22017",0,0,NA,NA,7112,306,NA,NA
"166",2020-08-23,"US_LA_22017",44,4,NA,NA,7156,310,NA,NA
"167",2020-08-24,"US_LA_22017",24,0,NA,NA,7180,310,NA,NA
"168",2020-08-25,"US_LA_22017",-63,1,NA,NA,7117,311,NA,NA
"169",2020-08-26,"US_LA_22017",108,1,NA,NA,7225,312,NA,NA
"170",2020-08-27,"US_LA_22017",53,1,NA,NA,7278,313,NA,NA
"171",2020-08-28,"US_LA_22017",42,1,NA,NA,7320,314,NA,NA
"172",2020-08-29,"US_LA_22017",0,0,NA,NA,7320,314,NA,NA
"173",2020-08-30,"US_LA_22017",87,4,NA,NA,7407,318,NA,NA
"174",2020-08-31,"US_LA_22017",10,2,NA,NA,7417,320,NA,NA
"175",2020-09-01,"US_LA_22017",35,2,NA,NA,7452,322,NA,NA
"176",2020-09-02,"US_LA_22017",30,1,NA,NA,7482,323,NA,NA
"177",2020-09-03,"US_LA_22017",64,3,NA,NA,7546,326,NA,NA
"178",2020-09-04,"US_LA_22017",35,2,NA,NA,7581,328,NA,NA
"179",2020-09-05,"US_LA_22017",0,0,NA,NA,7581,328,NA,NA
"180",2020-09-06,"US_LA_22017",81,3,NA,NA,7662,331,NA,NA
"181",2020-09-07,"US_LA_22017",17,1,NA,NA,7679,332,NA,NA
"182",2020-09-08,"US_LA_22017",8,0,NA,NA,7687,332,NA,NA
"183",2020-09-09,"US_LA_22017",42,1,NA,NA,7729,333,NA,NA
"184",2020-09-10,"US_LA_22017",33,0,NA,NA,7762,333,NA,NA
"185",2020-09-11,"US_LA_22017",81,1,NA,NA,7843,334,NA,NA
"186",2020-09-12,"US_LA_22017",0,0,NA,NA,7843,334,NA,NA
"187",2020-09-13,"US_LA_22017",65,0,NA,NA,7908,334,NA,NA
"188",2020-09-14,"US_LA_22017",18,0,NA,NA,7926,334,NA,NA
"189",2020-09-15,"US_LA_22017",3,3,NA,NA,7929,337,NA,NA
"190",2020-09-16,"US_LA_22017",72,0,NA,NA,8001,337,NA,NA
"191",2020-09-17,"US_LA_22017",68,4,NA,NA,8069,341,NA,NA
"192",2020-09-18,"US_LA_22017",119,1,NA,NA,8188,342,NA,NA
"193",2020-09-19,"US_LA_22017",0,0,NA,NA,8188,342,NA,NA
"194",2020-09-20,"US_LA_22017",48,5,NA,NA,8236,347,NA,NA
"195",2020-09-21,"US_LA_22017",34,1,NA,NA,8270,348,NA,NA
"196",2020-09-22,"US_LA_22017",42,1,NA,NA,8312,349,NA,NA
"197",2020-09-23,"US_LA_22017",48,0,NA,NA,8360,349,NA,NA
"198",2020-09-24,"US_LA_22017",43,1,NA,NA,8403,350,NA,NA
"199",2020-09-25,"US_LA_22017",54,3,NA,NA,8457,353,NA,NA
"200",2020-09-26,"US_LA_22017",0,0,NA,NA,8457,353,NA,NA
"201",2020-09-27,"US_LA_22017",81,0,NA,NA,8538,353,NA,NA
"202",2020-09-28,"US_LA_22017",18,3,NA,NA,8556,356,NA,NA
"203",2020-09-29,"US_LA_22017",45,2,NA,NA,8601,358,NA,NA
"204",2020-09-30,"US_LA_22017",53,3,NA,NA,8654,361,NA,NA
"205",2020-10-01,"US_LA_22017",59,0,NA,NA,8713,361,NA,NA
"206",2020-10-02,"US_LA_22017",52,4,NA,NA,8765,365,NA,NA
"207",2020-10-03,"US_LA_22017",0,0,NA,NA,8765,365,NA,NA
"208",2020-10-04,"US_LA_22017",85,3,NA,NA,8850,368,NA,NA
"209",2020-10-05,"US_LA_22017",34,3,NA,NA,8884,371,NA,NA
"210",2020-10-06,"US_LA_22017",90,0,NA,NA,8974,371,NA,NA
"211",2020-10-07,"US_LA_22017",53,0,NA,NA,9027,371,NA,NA
"212",2020-10-08,"US_LA_22017",80,-1,NA,NA,9107,370,NA,NA
"213",2020-10-09,"US_LA_22017",10,3,NA,NA,9117,373,NA,NA
"214",2020-10-10,"US_LA_22017",0,0,NA,NA,9117,373,NA,NA
"215",2020-10-11,"US_LA_22017",116,5,NA,NA,9233,378,NA,NA
"216",2020-10-12,"US_LA_22017",4,0,NA,NA,9237,378,NA,NA
"217",2020-10-13,"US_LA_22017",92,2,NA,NA,9329,380,NA,NA
"218",2020-10-14,"US_LA_22017",19,0,NA,NA,9348,380,NA,NA
"219",2020-10-15,"US_LA_22017",130,1,NA,NA,9478,381,NA,NA
"220",2020-10-16,"US_LA_22017",54,1,NA,NA,9532,382,NA,NA
"221",2020-10-17,"US_LA_22017",0,0,NA,NA,9532,382,NA,NA
"222",2020-10-18,"US_LA_22017",117,3,NA,NA,9649,385,NA,NA
"223",2020-10-19,"US_LA_22017",21,2,NA,NA,9670,387,NA,NA
"224",2020-10-20,"US_LA_22017",59,1,NA,NA,9729,388,NA,NA
"225",2020-10-21,"US_LA_22017",55,2,NA,NA,9784,390,NA,NA
"226",2020-10-22,"US_LA_22017",71,1,NA,NA,9855,391,NA,NA
"227",2020-10-23,"US_LA_22017",73,1,NA,NA,9928,392,NA,NA
"228",2020-10-24,"US_LA_22017",0,0,NA,NA,9928,392,NA,NA
"229",2020-10-25,"US_LA_22017",97,0,NA,NA,10025,392,NA,NA
"230",2020-10-26,"US_LA_22017",21,2,NA,NA,10046,394,NA,NA
"231",2020-10-27,"US_LA_22017",59,1,NA,NA,10105,395,NA,NA
"232",2020-10-28,"US_LA_22017",41,0,NA,NA,10146,395,NA,NA
"233",2020-10-29,"US_LA_22017",60,1,NA,NA,10206,396,NA,NA
"234",2020-10-30,"US_LA_22017",56,0,NA,NA,10262,396,NA,NA
"235",2020-10-31,"US_LA_22017",0,0,NA,NA,10262,396,NA,NA
"236",2020-11-01,"US_LA_22017",88,0,NA,NA,10350,396,NA,NA
"237",2020-11-02,"US_LA_22017",20,0,NA,NA,10370,396,NA,NA
"238",2020-11-03,"US_LA_22017",99,6,NA,NA,10469,402,NA,NA
"239",2020-11-04,"US_LA_22017",59,0,NA,NA,10528,402,NA,NA
"240",2020-11-05,"US_LA_22017",66,2,NA,NA,10594,404,NA,NA
"241",2020-11-06,"US_LA_22017",85,2,NA,NA,10679,406,NA,NA
"242",2020-11-07,"US_LA_22017",0,0,NA,NA,10679,406,NA,NA
"243",2020-11-08,"US_LA_22017",146,0,NA,NA,10825,406,NA,NA
"244",2020-11-09,"US_LA_22017",56,5,NA,NA,10881,411,NA,NA
"245",2020-11-10,"US_LA_22017",72,2,NA,NA,10953,413,NA,NA
"246",2020-11-11,"US_LA_22017",0,0,NA,NA,10953,413,NA,NA
"247",2020-11-12,"US_LA_22017",183,4,NA,NA,11136,417,NA,NA
"248",2020-11-13,"US_LA_22017",238,10,NA,NA,11374,427,NA,NA
"249",2020-11-14,"US_LA_22017",0,0,NA,NA,11374,427,NA,NA
"250",2020-11-15,"US_LA_22017",161,0,NA,NA,11535,427,NA,NA
"251",2020-11-16,"US_LA_22017",45,0,NA,NA,11580,427,NA,NA
"252",2020-11-17,"US_LA_22017",125,0,NA,NA,11705,427,NA,NA
"253",2020-11-18,"US_LA_22017",94,1,NA,NA,11799,428,NA,NA
"254",2020-11-19,"US_LA_22017",129,0,NA,NA,11928,428,NA,NA
"255",2020-11-20,"US_LA_22017",401,6,NA,NA,12329,434,NA,NA
"256",2020-11-21,"US_LA_22017",0,0,NA,NA,12329,434,NA,NA
"257",2020-11-22,"US_LA_22017",237,3,NA,NA,12566,437,NA,NA
"258",2020-11-23,"US_LA_22017",36,3,NA,NA,12602,440,NA,NA
"259",2020-11-24,"US_LA_22017",163,1,NA,NA,12765,441,NA,NA
"260",2020-11-25,"US_LA_22017",114,3,NA,NA,12879,444,NA,NA
"261",2020-11-26,"US_LA_22017",0,0,NA,NA,12879,444,NA,NA
"262",2020-11-27,"US_LA_22017",304,1,NA,NA,13183,445,NA,NA
"263",2020-11-28,"US_LA_22017",0,0,NA,NA,13183,445,NA,NA
"264",2020-11-29,"US_LA_22017",64,0,NA,NA,13247,445,NA,NA
"265",2020-11-30,"US_LA_22017",7,1,NA,NA,13254,446,NA,NA
"266",2020-12-01,"US_LA_22017",285,0,NA,NA,13539,446,NA,NA
"267",2020-12-02,"US_LA_22017",387,2,NA,NA,13926,448,NA,NA
"268",2020-12-03,"US_LA_22017",164,0,NA,NA,14090,448,NA,NA
"269",2020-12-04,"US_LA_22017",181,1,NA,NA,14271,449,NA,NA
"270",2020-12-05,"US_LA_22017",0,0,NA,NA,14271,449,NA,NA
"271",2020-12-06,"US_LA_22017",183,9,NA,NA,14454,458,NA,NA
"272",2020-12-07,"US_LA_22017",53,7,NA,NA,14507,465,NA,NA
"273",2020-12-08,"US_LA_22017",142,1,NA,NA,14649,466,NA,NA
"274",2020-12-09,"US_LA_22017",95,2,NA,NA,14744,468,NA,NA
"275",2020-12-10,"US_LA_22017",135,1,NA,NA,14879,469,NA,NA
"276",2020-12-11,"US_LA_22017",191,2,NA,NA,15070,471,NA,NA
"277",2020-12-12,"US_LA_22017",0,0,NA,NA,15070,471,NA,NA
"278",2020-12-13,"US_LA_22017",175,0,NA,NA,15245,471,NA,NA
"279",2020-12-14,"US_LA_22017",35,1,NA,NA,15280,472,NA,NA
"280",2020-12-15,"US_LA_22017",79,3,NA,NA,15359,475,NA,NA
"281",2020-12-16,"US_LA_22017",173,0,NA,NA,15532,475,NA,NA
"282",2020-12-17,"US_LA_22017",236,1,NA,NA,15768,476,NA,NA
"283",2020-12-18,"US_LA_22017",141,0,NA,NA,15909,476,NA,NA
"284",2020-12-19,"US_LA_22017",0,0,NA,NA,15909,476,NA,NA
"285",2020-12-20,"US_LA_22017",251,5,NA,NA,16160,481,NA,NA
"286",2020-12-21,"US_LA_22017",80,11,NA,NA,16240,492,NA,NA
"287",2020-12-22,"US_LA_22017",162,3,NA,NA,16402,495,NA,NA
"288",2020-12-23,"US_LA_22017",219,6,NA,NA,16621,501,NA,NA
"289",2020-12-24,"US_LA_22017",171,7,NA,NA,16792,508,NA,NA
"290",2020-12-25,"US_LA_22017",0,0,NA,NA,16792,508,NA,NA
"291",2020-12-26,"US_LA_22017",0,0,NA,NA,16792,508,NA,NA
"292",2020-12-27,"US_LA_22017",237,3,NA,NA,17029,511,NA,NA
"293",2020-12-28,"US_LA_22017",106,0,NA,NA,17135,511,NA,NA
"294",2020-12-29,"US_LA_22017",161,3,NA,NA,17296,514,NA,NA
"295",2020-12-30,"US_LA_22017",298,2,NA,NA,17594,516,NA,NA
"296",2020-12-31,"US_LA_22017",225,1,NA,NA,17819,517,NA,NA
"297",2021-01-01,"US_LA_22017",0,0,NA,NA,17819,517,NA,NA
"298",2021-01-02,"US_LA_22017",0,0,NA,NA,17819,517,NA,NA
"299",2021-01-03,"US_LA_22017",426,4,NA,NA,18245,521,NA,NA
"300",2021-01-04,"US_LA_22017",63,1,NA,NA,18308,522,NA,NA
"301",2021-01-05,"US_LA_22017",302,1,NA,NA,18610,523,NA,NA
"302",2021-01-06,"US_LA_22017",224,0,NA,NA,18834,523,NA,NA
"303",2021-01-07,"US_LA_22017",279,4,NA,NA,19113,527,NA,NA
"304",2021-01-08,"US_LA_22017",222,7,NA,NA,19335,534,NA,NA
"305",2021-01-09,"US_LA_22017",0,0,NA,NA,19335,534,NA,NA
"306",2021-01-10,"US_LA_22017",453,3,NA,NA,19788,537,NA,NA
"307",2021-01-11,"US_LA_22017",106,15,NA,NA,19894,552,NA,NA
"308",2021-01-12,"US_LA_22017",183,6,NA,NA,20077,558,NA,NA
"309",2021-01-13,"US_LA_22017",264,2,NA,NA,20341,560,NA,NA
"310",2021-01-14,"US_LA_22017",149,1,NA,NA,20490,561,NA,NA
"311",2021-01-15,"US_LA_22017",195,0,NA,NA,20685,561,NA,NA
"312",2021-01-16,"US_LA_22017",0,0,NA,NA,20685,561,NA,NA
"313",2021-01-17,"US_LA_22017",249,5,NA,NA,20934,566,NA,NA
"314",2021-01-18,"US_LA_22017",101,6,NA,NA,21035,572,NA,NA
"315",2021-01-19,"US_LA_22017",80,4,NA,NA,21115,576,NA,NA
"316",2021-01-20,"US_LA_22017",150,10,NA,NA,21265,586,NA,NA
"317",2021-01-21,"US_LA_22017",280,1,NA,NA,21545,587,NA,NA
"318",2021-01-22,"US_LA_22017",124,2,NA,NA,21669,589,NA,NA
"319",2021-01-23,"US_LA_22017",0,0,NA,NA,21669,589,NA,NA
"320",2021-01-24,"US_LA_22017",247,2,NA,NA,21916,591,NA,NA
"321",2021-01-25,"US_LA_22017",158,1,NA,NA,22074,592,NA,NA
"322",2021-01-26,"US_LA_22017",123,8,NA,NA,22197,600,NA,NA
"323",2021-01-27,"US_LA_22017",183,1,NA,NA,22380,601,NA,NA
"324",2021-01-28,"US_LA_22017",159,0,NA,NA,22539,601,NA,NA
"325",2021-01-29,"US_LA_22017",105,5,NA,NA,22644,606,NA,NA
"326",2021-01-30,"US_LA_22017",0,0,NA,NA,22644,606,NA,NA
"327",2021-01-31,"US_LA_22017",239,2,NA,NA,22883,608,NA,NA
"328",2021-02-01,"US_LA_22017",41,5,NA,NA,22924,613,NA,NA
"329",2021-02-02,"US_LA_22017",105,1,NA,NA,23029,614,NA,NA
"330",2021-02-03,"US_LA_22017",97,14,NA,NA,23126,628,NA,NA
"331",2021-02-04,"US_LA_22017",677,2,NA,NA,23803,630,NA,NA
"332",2021-02-05,"US_LA_22017",42,2,NA,NA,23845,632,NA,NA
"333",2021-02-06,"US_LA_22017",0,0,NA,NA,23845,632,NA,NA
"334",2021-02-07,"US_LA_22017",109,2,NA,NA,23954,634,NA,NA
"335",2021-02-08,"US_LA_22017",77,1,NA,NA,24031,635,NA,NA
"336",2021-02-09,"US_LA_22017",69,6,NA,NA,24100,641,NA,NA
"337",2021-02-10,"US_LA_22017",15,2,NA,NA,24115,643,NA,NA
"338",2021-02-11,"US_LA_22017",130,4,NA,NA,24245,647,NA,NA
"339",2021-02-12,"US_LA_22017",41,3,NA,NA,24286,650,NA,NA
"340",2021-02-13,"US_LA_22017",0,0,NA,NA,24286,650,NA,NA
"341",2021-02-14,"US_LA_22017",70,1,NA,NA,24356,651,NA,NA
"342",2021-02-15,"US_LA_22017",18,7,NA,NA,24374,658,NA,NA
"343",2021-02-16,"US_LA_22017",0,0,NA,NA,24374,658,NA,NA
"344",2021-02-17,"US_LA_22017",41,5,NA,NA,24415,663,NA,NA
"345",2021-02-18,"US_LA_22017",-8,0,NA,NA,24407,663,NA,NA
"346",2021-02-19,"US_LA_22017",3,1,NA,NA,24410,664,NA,NA
"347",2021-02-20,"US_LA_22017",0,0,NA,NA,24410,664,NA,NA
