"","date","location_key","new_confirmed","new_deceased","new_recovered","new_tested","cumulative_confirmed","cumulative_deceased","cumulative_recovered","cumulative_tested"
"64",2020-05-19,"US_LA_22033",89,3,NA,NA,3145,219,NA,NA
"65",2020-05-20,"US_LA_22033",68,2,NA,NA,3213,221,NA,NA
"66",2020-05-21,"US_LA_22033",106,4,NA,NA,3319,225,NA,NA
"67",2020-05-22,"US_LA_22033",51,2,NA,NA,3370,227,NA,NA
"68",2020-05-23,"US_LA_22033",12,0,NA,NA,3382,227,NA,NA
"69",2020-05-24,"US_LA_22033",4,0,NA,NA,3386,227,NA,NA
"70",2020-05-25,"US_LA_22033",52,0,NA,NA,3438,227,NA,NA
"71",2020-05-26,"US_LA_22033",24,3,NA,NA,3462,230,NA,NA
"72",2020-05-27,"US_LA_22033",29,0,NA,NA,3491,230,NA,NA
"73",2020-05-28,"US_LA_22033",35,3,NA,NA,3526,233,NA,NA
"74",2020-05-29,"US_LA_22033",0,3,NA,NA,3526,236,NA,NA
"75",2020-05-30,"US_LA_22033",65,3,NA,NA,3591,239,NA,NA
"76",2020-05-31,"US_LA_22033",27,0,NA,NA,3618,239,NA,NA
"77",2020-06-01,"US_LA_22033",48,0,NA,NA,3666,239,NA,NA
"78",2020-06-02,"US_LA_22033",64,1,NA,NA,3730,240,NA,NA
"79",2020-06-03,"US_LA_22033",43,2,NA,NA,3773,242,NA,NA
"80",2020-06-04,"US_LA_22033",47,4,NA,NA,3820,246,NA,NA
"81",2020-06-05,"US_LA_22033",54,4,NA,NA,3874,250,NA,NA
"82",2020-06-06,"US_LA_22033",37,0,NA,NA,3911,250,NA,NA
"83",2020-06-07,"US_LA_22033",38,2,NA,NA,3949,252,NA,NA
"84",2020-06-08,"US_LA_22033",14,0,NA,NA,3963,252,NA,NA
"85",2020-06-09,"US_LA_22033",60,0,NA,NA,4023,252,NA,NA
"86",2020-06-10,"US_LA_22033",31,2,NA,NA,4054,254,NA,NA
"87",2020-06-11,"US_LA_22033",34,0,NA,NA,4088,254,NA,NA
"88",2020-06-12,"US_LA_22033",62,2,NA,NA,4150,256,NA,NA
"89",2020-06-13,"US_LA_22033",47,0,NA,NA,4197,256,NA,NA
"90",2020-06-14,"US_LA_22033",29,2,NA,NA,4226,258,NA,NA
"91",2020-06-15,"US_LA_22033",58,1,NA,NA,4284,259,NA,NA
"92",2020-06-16,"US_LA_22033",17,1,NA,NA,4301,260,NA,NA
"93",2020-06-17,"US_LA_22033",56,0,NA,NA,4357,260,NA,NA
"94",2020-06-18,"US_LA_22033",0,0,NA,NA,4357,260,NA,NA
"95",2020-06-19,"US_LA_22033",-139,2,NA,NA,4218,262,NA,NA
"96",2020-06-20,"US_LA_22033",114,1,NA,NA,4332,263,NA,NA
"97",2020-06-21,"US_LA_22033",42,0,NA,NA,4374,263,NA,NA
"98",2020-06-22,"US_LA_22033",24,2,NA,NA,4398,265,NA,NA
"99",2020-06-23,"US_LA_22033",116,0,NA,NA,4514,265,NA,NA
"100",2020-06-24,"US_LA_22033",123,1,NA,NA,4637,266,NA,NA
"101",2020-06-25,"US_LA_22033",87,0,NA,NA,4724,266,NA,NA
"102",2020-06-26,"US_LA_22033",109,2,NA,NA,4833,268,NA,NA
"103",2020-06-27,"US_LA_22033",0,0,NA,NA,4833,268,NA,NA
"104",2020-06-28,"US_LA_22033",130,0,NA,NA,4963,268,NA,NA
"105",2020-06-29,"US_LA_22033",71,2,NA,NA,5034,270,NA,NA
"106",2020-06-30,"US_LA_22033",89,0,NA,NA,5123,270,NA,NA
"107",2020-07-01,"US_LA_22033",227,1,NA,NA,5350,271,NA,NA
"108",2020-07-02,"US_LA_22033",181,2,NA,NA,5531,273,NA,NA
"109",2020-07-03,"US_LA_22033",153,1,NA,NA,5684,274,NA,NA
"110",2020-07-04,"US_LA_22033",0,0,NA,NA,5684,274,NA,NA
"111",2020-07-05,"US_LA_22033",190,0,NA,NA,5874,274,NA,NA
"112",2020-07-06,"US_LA_22033",104,0,NA,NA,5978,274,NA,NA
"113",2020-07-07,"US_LA_22033",253,1,NA,NA,6231,275,NA,NA
"114",2020-07-08,"US_LA_22033",105,1,NA,NA,6336,276,NA,NA
"115",2020-07-09,"US_LA_22033",132,0,NA,NA,6468,276,NA,NA
"116",2020-07-10,"US_LA_22033",279,1,NA,NA,6747,277,NA,NA
"117",2020-07-11,"US_LA_22033",242,1,NA,NA,6989,278,NA,NA
"118",2020-07-12,"US_LA_22033",111,1,NA,NA,7100,279,NA,NA
"119",2020-07-13,"US_LA_22033",200,0,NA,NA,7300,279,NA,NA
"120",2020-07-14,"US_LA_22033",121,0,NA,NA,7421,279,NA,NA
"121",2020-07-15,"US_LA_22033",185,0,NA,NA,7606,279,NA,NA
"122",2020-07-16,"US_LA_22033",224,1,NA,NA,7830,280,NA,NA
"123",2020-07-17,"US_LA_22033",214,4,NA,NA,8044,284,NA,NA
"124",2020-07-18,"US_LA_22033",0,0,NA,NA,8044,284,NA,NA
"125",2020-07-19,"US_LA_22033",322,4,NA,NA,8366,288,NA,NA
"126",2020-07-20,"US_LA_22033",212,1,NA,NA,8578,289,NA,NA
"127",2020-07-21,"US_LA_22033",122,1,NA,NA,8700,290,NA,NA
"128",2020-07-22,"US_LA_22033",219,10,NA,NA,8919,300,NA,NA
"129",2020-07-23,"US_LA_22033",250,1,NA,NA,9169,301,NA,NA
"130",2020-07-24,"US_LA_22033",224,5,NA,NA,9393,306,NA,NA
"131",2020-07-25,"US_LA_22033",0,0,NA,NA,9393,306,NA,NA
"132",2020-07-26,"US_LA_22033",243,0,NA,NA,9636,306,NA,NA
"133",2020-07-27,"US_LA_22033",349,4,NA,NA,9985,310,NA,NA
"134",2020-07-28,"US_LA_22033",170,5,NA,NA,10155,315,NA,NA
"135",2020-07-29,"US_LA_22033",190,5,NA,NA,10345,320,NA,NA
"136",2020-07-30,"US_LA_22033",231,5,NA,NA,10576,325,NA,NA
"137",2020-07-31,"US_LA_22033",114,1,NA,NA,10690,326,NA,NA
"138",2020-08-01,"US_LA_22033",0,0,NA,NA,10690,326,NA,NA
"139",2020-08-02,"US_LA_22033",479,1,NA,NA,11169,327,NA,NA
"140",2020-08-03,"US_LA_22033",94,1,NA,NA,11263,328,NA,NA
"141",2020-08-04,"US_LA_22033",181,1,NA,NA,11444,329,NA,NA
"142",2020-08-05,"US_LA_22033",146,3,NA,NA,11590,332,NA,NA
"143",2020-08-06,"US_LA_22033",146,6,NA,NA,11736,338,NA,NA
"144",2020-08-07,"US_LA_22033",210,6,NA,NA,11946,344,NA,NA
"145",2020-08-08,"US_LA_22033",0,0,NA,NA,11946,344,NA,NA
"146",2020-08-09,"US_LA_22033",241,3,NA,NA,12187,347,NA,NA
"147",2020-08-10,"US_LA_22033",57,3,NA,NA,12244,350,NA,NA
"148",2020-08-11,"US_LA_22033",133,4,NA,NA,12377,354,NA,NA
"149",2020-08-12,"US_LA_22033",100,6,NA,NA,12477,360,NA,NA
"150",2020-08-13,"US_LA_22033",110,9,NA,NA,12587,369,NA,NA
"151",2020-08-14,"US_LA_22033",129,3,NA,NA,12716,372,NA,NA
"152",2020-08-15,"US_LA_22033",0,0,NA,NA,12716,372,NA,NA
"153",2020-08-16,"US_LA_22033",108,11,NA,NA,12824,383,NA,NA
"154",2020-08-17,"US_LA_22033",51,1,NA,NA,12875,384,NA,NA
"155",2020-08-18,"US_LA_22033",67,4,NA,NA,12942,388,NA,NA
"156",2020-08-19,"US_LA_22033",76,2,NA,NA,13018,390,NA,NA
"157",2020-08-20,"US_LA_22033",115,2,NA,NA,13133,392,NA,NA
"158",2020-08-21,"US_LA_22033",93,3,NA,NA,13226,395,NA,NA
"159",2020-08-22,"US_LA_22033",0,0,NA,NA,13226,395,NA,NA
"160",2020-08-23,"US_LA_22033",124,6,NA,NA,13350,401,NA,NA
"161",2020-08-24,"US_LA_22033",62,2,NA,NA,13412,403,NA,NA
"162",2020-08-25,"US_LA_22033",-21,1,NA,NA,13391,404,NA,NA
"163",2020-08-26,"US_LA_22033",59,0,NA,NA,13450,404,NA,NA
"164",2020-08-27,"US_LA_22033",70,1,NA,NA,13520,405,NA,NA
"165",2020-08-28,"US_LA_22033",53,2,NA,NA,13573,407,NA,NA
"166",2020-08-29,"US_LA_22033",0,0,NA,NA,13573,407,NA,NA
"167",2020-08-30,"US_LA_22033",154,4,NA,NA,13727,411,NA,NA
"168",2020-08-31,"US_LA_22033",51,-1,NA,NA,13778,410,NA,NA
"169",2020-09-01,"US_LA_22033",48,4,NA,NA,13826,414,NA,NA
"170",2020-09-02,"US_LA_22033",85,3,NA,NA,13911,417,NA,NA
"171",2020-09-03,"US_LA_22033",79,1,NA,NA,13990,418,NA,NA
"172",2020-09-04,"US_LA_22033",99,2,NA,NA,14089,420,NA,NA
"173",2020-09-05,"US_LA_22033",0,0,NA,NA,14089,420,NA,NA
"174",2020-09-06,"US_LA_22033",159,3,NA,NA,14248,423,NA,NA
"175",2020-09-07,"US_LA_22033",5,1,NA,NA,14253,424,NA,NA
"176",2020-09-08,"US_LA_22033",31,2,NA,NA,14284,426,NA,NA
"177",2020-09-09,"US_LA_22033",96,1,NA,NA,14380,427,NA,NA
"178",2020-09-10,"US_LA_22033",41,0,NA,NA,14421,427,NA,NA
"179",2020-09-11,"US_LA_22033",86,3,NA,NA,14507,430,NA,NA
"180",2020-09-12,"US_LA_22033",0,0,NA,NA,14507,430,NA,NA
"181",2020-09-13,"US_LA_22033",81,2,NA,NA,14588,432,NA,NA
"182",2020-09-14,"US_LA_22033",86,0,NA,NA,14674,432,NA,NA
"183",2020-09-15,"US_LA_22033",7,1,NA,NA,14681,433,NA,NA
"184",2020-09-16,"US_LA_22033",20,1,NA,NA,14701,434,NA,NA
"185",2020-09-17,"US_LA_22033",52,1,NA,NA,14753,435,NA,NA
"186",2020-09-18,"US_LA_22033",60,1,NA,NA,14813,436,NA,NA
"187",2020-09-19,"US_LA_22033",0,0,NA,NA,14813,436,NA,NA
"188",2020-09-20,"US_LA_22033",77,1,NA,NA,14890,437,NA,NA
"189",2020-09-21,"US_LA_22033",19,0,NA,NA,14909,437,NA,NA
"190",2020-09-22,"US_LA_22033",51,2,NA,NA,14960,439,NA,NA
"191",2020-09-23,"US_LA_22033",23,0,NA,NA,14983,439,NA,NA
"192",2020-09-24,"US_LA_22033",35,0,NA,NA,15018,439,NA,NA
"193",2020-09-25,"US_LA_22033",24,2,NA,NA,15042,441,NA,NA
"194",2020-09-26,"US_LA_22033",0,0,NA,NA,15042,441,NA,NA
"195",2020-09-27,"US_LA_22033",69,-1,NA,NA,15111,440,NA,NA
"196",2020-09-28,"US_LA_22033",30,0,NA,NA,15141,440,NA,NA
"197",2020-09-29,"US_LA_22033",38,1,NA,NA,15179,441,NA,NA
"198",2020-09-30,"US_LA_22033",13,1,NA,NA,15192,442,NA,NA
"199",2020-10-01,"US_LA_22033",32,1,NA,NA,15224,443,NA,NA
"200",2020-10-02,"US_LA_22033",18,0,NA,NA,15242,443,NA,NA
"201",2020-10-03,"US_LA_22033",0,0,NA,NA,15242,443,NA,NA
"202",2020-10-04,"US_LA_22033",65,0,NA,NA,15307,443,NA,NA
"203",2020-10-05,"US_LA_22033",10,0,NA,NA,15317,443,NA,NA
"204",2020-10-06,"US_LA_22033",15,1,NA,NA,15332,444,NA,NA
"205",2020-10-07,"US_LA_22033",66,0,NA,NA,15398,444,NA,NA
"206",2020-10-08,"US_LA_22033",-3,0,NA,NA,15395,444,NA,NA
"207",2020-10-09,"US_LA_22033",51,2,NA,NA,15446,446,NA,NA
"208",2020-10-10,"US_LA_22033",0,0,NA,NA,15446,446,NA,NA
"209",2020-10-11,"US_LA_22033",37,2,NA,NA,15483,448,NA,NA
"210",2020-10-12,"US_LA_22033",-8,3,NA,NA,15475,451,NA,NA
"211",2020-10-13,"US_LA_22033",37,0,NA,NA,15512,451,NA,NA
"212",2020-10-14,"US_LA_22033",-8,0,NA,NA,15504,451,NA,NA
"213",2020-10-15,"US_LA_22033",36,1,NA,NA,15540,452,NA,NA
"214",2020-10-16,"US_LA_22033",96,0,NA,NA,15636,452,NA,NA
"215",2020-10-17,"US_LA_22033",0,0,NA,NA,15636,452,NA,NA
"216",2020-10-18,"US_LA_22033",76,1,NA,NA,15712,453,NA,NA
"217",2020-10-19,"US_LA_22033",5,3,NA,NA,15717,456,NA,NA
"218",2020-10-20,"US_LA_22033",21,0,NA,NA,15738,456,NA,NA
"219",2020-10-21,"US_LA_22033",108,0,NA,NA,15846,456,NA,NA
"220",2020-10-22,"US_LA_22033",23,0,NA,NA,15869,456,NA,NA
"221",2020-10-23,"US_LA_22033",81,1,NA,NA,15950,457,NA,NA
"222",2020-10-24,"US_LA_22033",0,0,NA,NA,15950,457,NA,NA
"223",2020-10-25,"US_LA_22033",71,0,NA,NA,16021,457,NA,NA
"224",2020-10-26,"US_LA_22033",18,1,NA,NA,16039,458,NA,NA
"225",2020-10-27,"US_LA_22033",53,0,NA,NA,16092,458,NA,NA
"226",2020-10-28,"US_LA_22033",50,1,NA,NA,16142,459,NA,NA
"227",2020-10-29,"US_LA_22033",30,0,NA,NA,16172,459,NA,NA
"228",2020-10-30,"US_LA_22033",30,0,NA,NA,16202,459,NA,NA
"229",2020-10-31,"US_LA_22033",0,0,NA,NA,16202,459,NA,NA
"230",2020-11-01,"US_LA_22033",87,0,NA,NA,16289,459,NA,NA
"231",2020-11-02,"US_LA_22033",25,0,NA,NA,16314,459,NA,NA
"232",2020-11-03,"US_LA_22033",153,0,NA,NA,16467,459,NA,NA
"233",2020-11-04,"US_LA_22033",22,0,NA,NA,16489,459,NA,NA
"234",2020-11-05,"US_LA_22033",51,0,NA,NA,16540,459,NA,NA
"235",2020-11-06,"US_LA_22033",86,2,NA,NA,16626,461,NA,NA
"236",2020-11-07,"US_LA_22033",0,0,NA,NA,16626,461,NA,NA
"237",2020-11-08,"US_LA_22033",70,0,NA,NA,16696,461,NA,NA
"238",2020-11-09,"US_LA_22033",32,1,NA,NA,16728,462,NA,NA
"239",2020-11-10,"US_LA_22033",65,0,NA,NA,16793,462,NA,NA
"240",2020-11-11,"US_LA_22033",0,0,NA,NA,16793,462,NA,NA
"241",2020-11-12,"US_LA_22033",77,1,NA,NA,16870,463,NA,NA
"242",2020-11-13,"US_LA_22033",910,23,NA,NA,17780,486,NA,NA
"243",2020-11-14,"US_LA_22033",0,0,NA,NA,17780,486,NA,NA
"244",2020-11-15,"US_LA_22033",133,0,NA,NA,17913,486,NA,NA
"245",2020-11-16,"US_LA_22033",39,0,NA,NA,17952,486,NA,NA
"246",2020-11-17,"US_LA_22033",173,2,NA,NA,18125,488,NA,NA
"247",2020-11-18,"US_LA_22033",204,2,NA,NA,18329,490,NA,NA
"248",2020-11-19,"US_LA_22033",87,1,NA,NA,18416,491,NA,NA
"249",2020-11-20,"US_LA_22033",348,1,NA,NA,18764,492,NA,NA
"250",2020-11-21,"US_LA_22033",0,0,NA,NA,18764,492,NA,NA
"251",2020-11-22,"US_LA_22033",267,0,NA,NA,19031,492,NA,NA
"252",2020-11-23,"US_LA_22033",104,4,NA,NA,19135,496,NA,NA
"253",2020-11-24,"US_LA_22033",196,4,NA,NA,19331,500,NA,NA
"254",2020-11-25,"US_LA_22033",64,6,NA,NA,19395,506,NA,NA
"255",2020-11-26,"US_LA_22033",0,0,NA,NA,19395,506,NA,NA
"256",2020-11-27,"US_LA_22033",315,5,NA,NA,19710,511,NA,NA
"257",2020-11-28,"US_LA_22033",0,0,NA,NA,19710,511,NA,NA
"258",2020-11-29,"US_LA_22033",143,2,NA,NA,19853,513,NA,NA
"259",2020-11-30,"US_LA_22033",15,3,NA,NA,19868,516,NA,NA
"260",2020-12-01,"US_LA_22033",517,2,NA,NA,20385,518,NA,NA
"261",2020-12-02,"US_LA_22033",180,0,NA,NA,20565,518,NA,NA
"262",2020-12-03,"US_LA_22033",181,2,NA,NA,20746,520,NA,NA
"263",2020-12-04,"US_LA_22033",195,2,NA,NA,20941,522,NA,NA
"264",2020-12-05,"US_LA_22033",0,0,NA,NA,20941,522,NA,NA
"265",2020-12-06,"US_LA_22033",259,1,NA,NA,21200,523,NA,NA
"266",2020-12-07,"US_LA_22033",100,4,NA,NA,21300,527,NA,NA
"267",2020-12-08,"US_LA_22033",119,5,NA,NA,21419,532,NA,NA
"268",2020-12-09,"US_LA_22033",331,4,NA,NA,21750,536,NA,NA
"269",2020-12-10,"US_LA_22033",116,1,NA,NA,21866,537,NA,NA
"270",2020-12-11,"US_LA_22033",195,0,NA,NA,22061,537,NA,NA
"271",2020-12-12,"US_LA_22033",0,0,NA,NA,22061,537,NA,NA
"272",2020-12-13,"US_LA_22033",407,5,NA,NA,22468,542,NA,NA
"273",2020-12-14,"US_LA_22033",77,2,NA,NA,22545,544,NA,NA
"274",2020-12-15,"US_LA_22033",59,4,NA,NA,22604,548,NA,NA
"275",2020-12-16,"US_LA_22033",261,2,NA,NA,22865,550,NA,NA
"276",2020-12-17,"US_LA_22033",324,2,NA,NA,23189,552,NA,NA
"277",2020-12-18,"US_LA_22033",238,0,NA,NA,23427,552,NA,NA
"278",2020-12-19,"US_LA_22033",0,0,NA,NA,23427,552,NA,NA
"279",2020-12-20,"US_LA_22033",271,4,NA,NA,23698,556,NA,NA
"280",2020-12-21,"US_LA_22033",77,3,NA,NA,23775,559,NA,NA
"281",2020-12-22,"US_LA_22033",251,2,NA,NA,24026,561,NA,NA
"282",2020-12-23,"US_LA_22033",213,2,NA,NA,24239,563,NA,NA
"283",2020-12-24,"US_LA_22033",195,1,NA,NA,24434,564,NA,NA
"284",2020-12-25,"US_LA_22033",0,0,NA,NA,24434,564,NA,NA
"285",2020-12-26,"US_LA_22033",0,0,NA,NA,24434,564,NA,NA
"286",2020-12-27,"US_LA_22033",223,0,NA,NA,24657,564,NA,NA
"287",2020-12-28,"US_LA_22033",77,5,NA,NA,24734,569,NA,NA
"288",2020-12-29,"US_LA_22033",387,6,NA,NA,25121,575,NA,NA
"289",2020-12-30,"US_LA_22033",390,4,NA,NA,25511,579,NA,NA
"290",2020-12-31,"US_LA_22033",215,4,NA,NA,25726,583,NA,NA
"291",2021-01-01,"US_LA_22033",0,0,NA,NA,25726,583,NA,NA
"292",2021-01-02,"US_LA_22033",0,0,NA,NA,25726,583,NA,NA
"293",2021-01-03,"US_LA_22033",432,2,NA,NA,26158,585,NA,NA
"294",2021-01-04,"US_LA_22033",97,6,NA,NA,26255,591,NA,NA
"295",2021-01-05,"US_LA_22033",178,2,NA,NA,26433,593,NA,NA
"296",2021-01-06,"US_LA_22033",492,4,NA,NA,26925,597,NA,NA
"297",2021-01-07,"US_LA_22033",334,3,NA,NA,27259,600,NA,NA
"298",2021-01-08,"US_LA_22033",195,5,NA,NA,27454,605,NA,NA
"299",2021-01-09,"US_LA_22033",0,0,NA,NA,27454,605,NA,NA
"300",2021-01-10,"US_LA_22033",338,2,NA,NA,27792,607,NA,NA
"301",2021-01-11,"US_LA_22033",95,6,NA,NA,27887,613,NA,NA
"302",2021-01-12,"US_LA_22033",419,5,NA,NA,28306,618,NA,NA
"303",2021-01-13,"US_LA_22033",256,2,NA,NA,28562,620,NA,NA
"304",2021-01-14,"US_LA_22033",967,6,NA,NA,29529,626,NA,NA
"305",2021-01-15,"US_LA_22033",314,0,NA,NA,29843,626,NA,NA
"306",2021-01-16,"US_LA_22033",0,0,NA,NA,29843,626,NA,NA
"307",2021-01-17,"US_LA_22033",349,9,NA,NA,30192,635,NA,NA
"308",2021-01-18,"US_LA_22033",73,4,NA,NA,30265,639,NA,NA
"309",2021-01-19,"US_LA_22033",149,2,NA,NA,30414,641,NA,NA
"310",2021-01-20,"US_LA_22033",80,7,NA,NA,30494,648,NA,NA
"311",2021-01-21,"US_LA_22033",233,3,NA,NA,30727,651,NA,NA
"312",2021-01-22,"US_LA_22033",181,2,NA,NA,30908,653,NA,NA
"313",2021-01-23,"US_LA_22033",0,0,NA,NA,30908,653,NA,NA
"314",2021-01-24,"US_LA_22033",271,6,NA,NA,31179,659,NA,NA
"315",2021-01-25,"US_LA_22033",190,0,NA,NA,31369,659,NA,NA
"316",2021-01-26,"US_LA_22033",136,3,NA,NA,31505,662,NA,NA
"317",2021-01-27,"US_LA_22033",409,2,NA,NA,31914,664,NA,NA
"318",2021-01-28,"US_LA_22033",187,2,NA,NA,32101,666,NA,NA
"319",2021-01-29,"US_LA_22033",206,3,NA,NA,32307,669,NA,NA
"320",2021-01-30,"US_LA_22033",0,0,NA,NA,32307,669,NA,NA
"321",2021-01-31,"US_LA_22033",337,4,NA,NA,32644,673,NA,NA
"322",2021-02-01,"US_LA_22033",74,2,NA,NA,32718,675,NA,NA
"323",2021-02-02,"US_LA_22033",274,10,NA,NA,32992,685,NA,NA
"324",2021-02-03,"US_LA_22033",182,6,NA,NA,33174,691,NA,NA
"325",2021-02-04,"US_LA_22033",402,1,NA,NA,33576,692,NA,NA
"326",2021-02-05,"US_LA_22033",144,1,NA,NA,33720,693,NA,NA
"327",2021-02-06,"US_LA_22033",0,0,NA,NA,33720,693,NA,NA
"328",2021-02-07,"US_LA_22033",162,0,NA,NA,33882,693,NA,NA
"329",2021-02-08,"US_LA_22033",76,5,NA,NA,33958,698,NA,NA
"330",2021-02-09,"US_LA_22033",130,0,NA,NA,34088,698,NA,NA
"331",2021-02-10,"US_LA_22033",8,4,NA,NA,34096,702,NA,NA
"332",2021-02-11,"US_LA_22033",261,2,NA,NA,34357,704,NA,NA
"333",2021-02-12,"US_LA_22033",168,2,NA,NA,34525,706,NA,NA
"334",2021-02-13,"US_LA_22033",0,0,NA,NA,34525,706,NA,NA
"335",2021-02-14,"US_LA_22033",88,0,NA,NA,34613,706,NA,NA
"336",2021-02-15,"US_LA_22033",18,4,NA,NA,34631,710,NA,NA
"337",2021-02-16,"US_LA_22033",0,0,NA,NA,34631,710,NA,NA
"338",2021-02-17,"US_LA_22033",42,6,NA,NA,34673,716,NA,NA
"339",2021-02-18,"US_LA_22033",122,1,NA,NA,34795,717,NA,NA
"340",2021-02-19,"US_LA_22033",28,4,NA,NA,34823,721,NA,NA
"341",2021-02-20,"US_LA_22033",0,0,NA,NA,34823,721,NA,NA
"342",2021-02-21,"US_LA_22033",305,4,NA,NA,35128,725,NA,NA
"343",2021-02-22,"US_LA_22033",30,4,NA,NA,35158,729,NA,NA
"344",2021-02-23,"US_LA_22033",116,2,NA,NA,35274,731,NA,NA
"345",2021-02-24,"US_LA_22033",63,0,NA,NA,35337,731,NA,NA
"346",2021-02-25,"US_LA_22033",52,1,NA,NA,35389,732,NA,NA
